match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1068463,2017,2017-05-07,Royal London One-Day Cup,Warwickshire,Lancashire,Warwickshire,field,Lancashire,"Edgbaston Foundation Community Sports Ground, Birmingham",4,2,50,2,1,50,26,2,1,1,3,50,3,3
1068462,2017,2017-05-05,Royal London One-Day Cup,Somerset,Glamorgan,Glamorgan,field,Somerset,"Sophia Gardens, Cardiff",7,5,71,2,2,100,2,19,2,0,100,0,3,2
1068461,2017,2017-05-05,Royal London One-Day Cup,Sussex,Kent,Sussex,field,Sussex,"St Lawrence Ground, Canterbury",6,3,50,3,1,33,3,14,1,2,33,14,3,1
1068460,2017,2017-05-05,Royal London One-Day Cup,Northamptonshire,Lancashire,Northamptonshire,field,Northamptonshire,"Aigburth, Liverpool",6,4,67,1,1,100,1,2,1,0,100,0,2,2
1068459,2017,2017-05-05,Royal London One-Day Cup,Yorkshire,Worcestershire,Yorkshire,field,Worcestershire,"County Ground, New Road, Worcester",7,3,43,3,1,33,3,4,1,2,33,50,4,3
1068458,2017,2017-05-05,Royal London One-Day Cup,Surrey,Middlesex,Surrey,field,Surrey,"Kennington Oval, London",6,3,50,2,1,50,22,2,1,1,4,50,3,2
1068457,2017,2017-05-05,Royal London One-Day Cup,Warwickshire,Nottinghamshire,Nottinghamshire,bat,Nottinghamshire,"Edgbaston Foundation Community Sports Ground, Birmingham",8,2,25,3,0,0,26,3,0,3,0,100,2,2
1068456,2017,2017-05-05,Royal London One-Day Cup,Leicestershire,Durham,Durham,field,Durham,"Roseworth Terrace, Gosforth",6,2,33,1,0,0,1,8,0,1,0,12,3,4
1068455,2017,2017-05-04,Royal London One-Day Cup,Gloucestershire,Essex,Gloucestershire,field,Essex,"County Ground, Chelmsford",4,2,50,2,1,50,2,38,1,1,50,2,4,3
1068454,2017,2017-05-03,Royal London One-Day Cup,Yorkshire,Durham,Durham,bat,Yorkshire,"Headingley, Leeds",5,3,60,2,1,50,18,2,1,1,5,50,3,4
1068452,2017,2017-05-03,Royal London One-Day Cup,Middlesex,Hampshire,Hampshire,field,Middlesex,"The Rose Bowl, Southampton",6,1,17,4,1,25,4,24,1,3,25,12,3,4
1068451,2017,2017-05-02,Royal London One-Day Cup,Nottinghamshire,Derbyshire,Derbyshire,bat,Nottinghamshire,"County Ground, Derby",6,5,83,3,2,66,3,30,2,1,66,3,3,1
1068450,2017,2017-05-02,Royal London One-Day Cup,Sussex,Glamorgan,Sussex,bat,Sussex,"County Ground, Hove, Brighton",6,1,17,4,1,25,27,4,1,3,3,75,3,2
1068449,2017,2017-05-02,Royal London One-Day Cup,Surrey,Essex,Surrey,bat,Essex,"Kennington Oval, London",5,4,80,2,1,50,22,2,1,1,4,50,4,3
