,match_id,season,match_date,event_name,gender,match_type,team1,team2,toss_winner,toss_decision,winner,ground
11476,1073408,2017,2017-02-08,ICC Women's World Cup Qualifier,female,ODI,Bangladesh,Pakistan,Pakistan,bat,Pakistan,"P Sara Oval, Colombo"
11477,1073407,2017,2017-02-08,ICC Women's World Cup Qualifier,female,ODM,Scotland,South Africa,Scotland,bat,South Africa,"Mercantile Cricket Association Ground, Colombo"
11478,1073406,2017,2017-02-08,ICC Women's World Cup Qualifier,female,ODM,India,Thailand,Thailand,bat,India,Colombo Cricket Club Ground
11479,1073405,2017,2017-02-08,ICC Women's World Cup Qualifier,female,ODI,Sri Lanka,Ireland,Sri Lanka,bat,Sri Lanka,"Nondescripts Cricket Club Ground, Colombo"
11481,1073404,2017,2017-02-07,ICC Women's World Cup Qualifier,female,ODM,Bangladesh,Papua New Guinea,Bangladesh,bat,Bangladesh,Colombo Cricket Club Ground
11482,1073401,2017,2017-02-07,ICC Women's World Cup Qualifier,female,ODI,Sri Lanka,India,India,bat,India,"P Sara Oval, Colombo"
11483,1073402,2017,2017-02-07,ICC Women's World Cup Qualifier,female,ODM,Ireland,Zimbabwe,Zimbabwe,field,Ireland,"Mercantile Cricket Association Ground, Colombo"
11484,1073403,2017,2017-02-07,ICC Women's World Cup Qualifier,female,ODI,Pakistan,South Africa,South Africa,bat,South Africa,"Nondescripts Cricket Club Ground, Colombo"
11493,1064720,2017,2017-01-28,Women's Big Bash League,female,T20,Sydney Sixers,Perth Scorchers,Perth Scorchers,field,Sydney Sixers,"W.A.C.A. Ground, Perth"
11499,1064719,2017,2017-01-25,Women's Big Bash League,female,T20,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,bat,Sydney Sixers,"Brisbane Cricket Ground, Woolloongabba, Brisbane"
11501,1064718,2017,2017-01-24,Women's Big Bash League,female,T20,Brisbane Heat,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,"W.A.C.A. Ground, Perth"
11508,1064717,2017,2017-01-21,Women's Big Bash League,female,T20,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,bat,Hobart Hurricanes,"Bellerive Oval, Hobart"
11509,1064716,2017,2017-01-21,Women's Big Bash League,female,T20,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,field,Sydney Sixers,"North Sydney Oval, Sydney"
11512,1064712,2017,2017-01-20,Women's Big Bash League,female,T20,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,"North Sydney Oval, Sydney"
11513,1064713,2017,2017-01-20,Women's Big Bash League,female,T20,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,"Bellerive Oval, Hobart"
11515,1041525,2017,2017-01-20,South Africa Women in Bangladesh ODI Series,female,ODI,Bangladesh,South Africa,Bangladesh,bat,South Africa,"Sheikh Kamal International Cricket Stadium, Cox's Bazar"
11517,1064711,2017,2017-01-20,Women's Big Bash League,female,T20,Perth Scorchers,Sydney Thunder,Sydney Thunder,field,Perth Scorchers,"Lilac Hill Park, Perth"
11518,1064710,2017,2017-01-20,Women's Big Bash League,female,T20,Adelaide Strikers,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,"Brisbane Cricket Ground, Woolloongabba, Brisbane"
11526,1041523,2017,2017-01-18,South Africa Women in Bangladesh ODI Series,female,ODI,Bangladesh,South Africa,South Africa,bat,South Africa,"Sheikh Kamal International Cricket Stadium, Cox's Bazar"
11535,1064709,2017,2017-01-16,Women's Big Bash League,female,T20,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,bat,Hobart Hurricanes,"Bellerive Oval, Hobart"
11540,1064707,2017,2017-01-15,Women's Big Bash League,female,T20,Perth Scorchers,Melbourne Stars,Melbourne Stars,field,Perth Scorchers,"Lilac Hill Park, Perth"
11543,1064704,2017,2017-01-14,Women's Big Bash League,female,T20,Adelaide Strikers,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,"W.A.C.A. Ground, Perth"
11549,1064706,2017,2017-01-14,Women's Big Bash League,female,T20,Sydney Sixers,Sydney Thunder,Sydney Sixers,bat,Sydney Thunder,"Sydney Cricket Ground, Sydney"
11550,1064705,2017,2017-01-14,Women's Big Bash League,female,T20,Melbourne Renegades,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,"Allan Border Field, Brisbane"
11552,1064702,2017,2017-01-13,Women's Big Bash League,female,T20,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,field,Melbourne Stars,"Lilac Hill Park, Perth"
11553,1064703,2017,2017-01-13,Women's Big Bash League,female,T20,Sydney Sixers,Hobart Hurricanes,Hobart Hurricanes,field,Sydney Sixers,"North Sydney Oval, Sydney"
11556,1064697,2017,2017-01-10,Women's Big Bash League,female,T20,Adelaide Strikers,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,"Melbourne Cricket Ground, Melbourne"
11559,1064701,2017,2017-01-09,Women's Big Bash League,female,T20,Perth Scorchers,Sydney Sixers,Perth Scorchers,bat,Sydney Sixers,"Sydney Cricket Ground, Sydney"
11560,1064700,2017,2017-01-09,Women's Big Bash League,female,T20,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,bat,Hobart Hurricanes,"Bellerive Oval, Hobart"
11563,1064698,2017,2017-01-08,Women's Big Bash League,female,T20,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,bat,Brisbane Heat,"Bellerive Oval, Hobart"
11566,1064696,2017,2017-01-07,Women's Big Bash League,female,T20,Melbourne Stars,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,"Docklands Stadium, Melbourne"
11569,1064695,2017,2017-01-05,Women's Big Bash League,female,T20,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,bat,Hobart Hurricanes,"Aurora Stadium, Launceston"
11572,1023715,2017,2017-01-04,Women's Big Bash League,female,T20,Perth Scorchers,Melbourne Renegades,Perth Scorchers,bat,Melbourne Renegades,"Camberwell Sports Ground, Melbourne"
11576,1023711,2017,2017-01-03,Women's Big Bash League,female,T20,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,bat,Sydney Sixers,"Adelaide Oval, Adelaide"
11578,1023709,2017,2017-01-02,Women's Big Bash League,female,T20,Sydney Thunder,Brisbane Heat,Brisbane Heat,field,Sydney Thunder,"Blacktown International Sportspark, Sydney"
11579,1023707,2017,2017-01-02,Women's Big Bash League,female,T20,Sydney Sixers,Adelaide Strikers,Sydney Sixers,bat,Sydney Sixers,"Adelaide Oval, Adelaide"
11582,1023705,2017,2017-01-01,Women's Big Bash League,female,T20,Melbourne Stars,Melbourne Renegades,Melbourne Stars,bat,Melbourne Renegades,"Melbourne Cricket Ground, Melbourne"
11585,1023703,2016,2016-12-31,Women's Big Bash League,female,T20,Adelaide Strikers,Perth Scorchers,Adelaide Strikers,bat,Perth Scorchers,"Adelaide Oval, Adelaide"
11591,1023701,2016,2016-12-29,Women's Big Bash League,female,T20,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,bat,Sydney Sixers,"Hurstville Oval, Sydney"
11593,1023697,2016,2016-12-28,Women's Big Bash League,female,T20,Sydney Sixers,Sydney Thunder,Sydney Thunder,field,Sydney Sixers,"Sydney Showground Stadium, Sydney"
11595,1023693,2016,2016-12-27,Women's Big Bash League,female,T20,Brisbane Heat,Melbourne Stars,Brisbane Heat,bat,Brisbane Heat,"Allan Border Field, Brisbane"
11598,1023687,2016,2016-12-26,Women's Big Bash League,female,T20,Melbourne Stars,Brisbane Heat,Brisbane Heat,field,Melbourne Stars,"Allan Border Field, Brisbane"
11606,1023679,2016,2016-12-18,Women's Big Bash League,female,T20,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,field,Hobart Hurricanes,"Queen Elizabeth II Oval, Bendigo"
11607,1023681,2016,2016-12-18,Women's Big Bash League,female,T20,Sydney Sixers,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,"Casey Fields No. 4, Melbourne"
11609,1023671,2016,2016-12-17,Women's Big Bash League,female,T20,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,field,Hobart Hurricanes,"Queen Elizabeth II Oval, Bendigo"
11610,1023673,2016,2016-12-17,Women's Big Bash League,female,T20,Sydney Sixers,Melbourne Stars,Sydney Sixers,bat,Melbourne Stars,"Casey Fields No. 4, Melbourne"
11611,1023675,2016,2016-12-17,Women's Big Bash League,female,T20,Sydney Thunder,Adelaide Strikers,Sydney Thunder,bat,Adelaide Strikers,"Howell Oval, Sydney"
11612,1023677,2016,2016-12-17,Women's Big Bash League,female,T20,Brisbane Heat,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,"W.A.C.A. Ground, Perth"
11617,1023667,2016,2016-12-13,Women's Big Bash League,female,T20,Melbourne Stars,Sydney Thunder,Melbourne Stars,bat,Sydney Thunder,"Lavington Sports Oval, Albury"
11619,1023661,2016,2016-12-11,Women's Big Bash League,female,T20,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,bat,Perth Scorchers,"North Sydney Oval, Sydney"
11622,1023659,2016,2016-12-11,Women's Big Bash League,female,T20,Adelaide Strikers,Melbourne Renegades,Adelaide Strikers,bat,Melbourne Renegades,"North Sydney Oval No.2, Sydney"
11623,1023655,2016,2016-12-10,Women's Big Bash League,female,T20,Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,field,Adelaide Strikers,"North Sydney Oval, Sydney"
11637,1065348,2016,2016-12-04,Asian Cricket Council Women's Twenty20 Asia Cup,female,T20,India,Pakistan,India,bat,India,"Asian Institute of Technology Ground, Bangkok"
11652,1043961,2016,2016-11-29,South Africa Women in Australia ODI Series,female,ODI,Australia,South Africa,South Africa,field,Australia,"International Sports Stadium, Coffs Harbour"
11677,1050615,2016,2016-11-21,,female,T20,New Zealand,Pakistan,New Zealand,bat,New Zealand,"Saxton Oval, Nelson"
11687,1043955,2016,2016-11-20,ICC Women's Championship,female,ODI,Australia,South Africa,Australia,bat,Australia,"Manuka Oval, Canberra"
11694,1059196,2016,2016-11-18,ICC Women's Championship,female,ODI,Sri Lanka,England,England,bat,England,"R.Premadasa Stadium, Khettarama, Colombo"
11695,1043953,2016,2016-11-18,ICC Women's Championship,female,ODI,Australia,South Africa,South Africa,bat,Australia,"Manuka Oval, Canberra"
11699,1050611,2016,2016-11-17,ICC Women's Championship,female,ODI,New Zealand,Pakistan,New Zealand,field,New Zealand,"Saxton Oval, Nelson"
11703,1059195,2016,2016-11-15,ICC Women's Championship,female,ODI,Sri Lanka,England,Sri Lanka,bat,England,"R.Premadasa Stadium, Khettarama, Colombo"
11709,1050609,2016,2016-11-13,ICC Women's Championship,female,ODI,New Zealand,Pakistan,Pakistan,bat,New Zealand,"Bert Sutcliffe Oval, Lincoln"
11718,1050607,2016,2016-11-11,Pakistan Women in New Zealand ODI Series,female,ODI,New Zealand,Pakistan,New Zealand,bat,New Zealand,"Bert Sutcliffe Oval, Lincoln"
11722,1062580,2016,2016-11-09,England Women in Sri Lanka ODI Series,female,ODI,Sri Lanka,England,Sri Lanka,bat,England,"Sinhalese Sports Club Ground, Colombo"
11761,935823,2016,2016-10-24,New Zealand Women in South Africa ODI Series,female,ODI,South Africa,New Zealand,New Zealand,bat,New Zealand,"Boland Bank Park, Paarl"
11765,935821,2016,2016-10-22,New Zealand Women in South Africa ODI Series,female,ODI,South Africa,New Zealand,South Africa,field,South Africa,"Boland Bank Park, Paarl"
11768,935819,2016,2016-10-19,New Zealand Women in South Africa ODI Series,female,ODI,South Africa,New Zealand,New Zealand,bat,New Zealand,"Boland Bank Park, Paarl"
11770,935817,2016,2016-10-17,New Zealand Women in South Africa ODI Series,female,ODI,South Africa,New Zealand,New Zealand,field,New Zealand,"Boland Bank Park, Paarl"
11776,935813,2016,2016-10-11,ICC Women's Championship,female,ODI,South Africa,New Zealand,South Africa,field,South Africa,"Diamond Oval, Kimberley"
11795,1044211,2016,2016-09-27,,female,T20,Sri Lanka,Australia,Australia,field,Australia,"Sinhalese Sports Club Ground, Colombo"
11799,1044209,2016,2016-09-25,ICC Women's Championship,female,ODI,Sri Lanka,Australia,Australia,bat,Australia,"Khettarama Stadium, Colombo"
11808,1044203,2016,2016-09-18,Australia Women in Sri Lanka ODI Series,female,ODI,Sri Lanka,Australia,Sri Lanka,bat,Australia,"Rangiri Dambulla International Stadium, Dambulla"
11829,962023,2016,2016-09-05,Bangladesh Women in Ireland T20I Series,female,T20,Ireland,Bangladesh,Bangladesh,field,Ireland,"Bready Cricket Club, Magheramason, Londonderry"
11849,1049633,2016,2016-08-28,Saudari Cup,female,T20,Malaysia,Singapore,Malaysia,bat,Malaysia,"Johor Cricket Academy Oval, Johor"
11852,1049631,2016,2016-08-27,Saudari Cup,female,T20,Malaysia,Singapore,Singapore,bat,Malaysia,"Johor Cricket Academy Oval, Johor"
11857,1049617,2016,2016-08-26,Saudari Cup,female,T20,Malaysia,Singapore,Singapore,bat,Singapore,"Johor Cricket Academy Oval, Johor"
11867,1035537,2016,2016-08-21,Women's Cricket Super League,female,T20,Western Storm,Southern Vipers,Southern Vipers,field,Southern Vipers,"County Ground, Chelmsford"
11868,1035535,2016,2016-08-21,Women's Cricket Super League,female,T20,Loughborough Lightning,Western Storm,Western Storm,field,Western Storm,"County Ground, Chelmsford"
11892,993671,2016,2016-08-14,Women's Cricket Super League,female,T20,Yorkshire Diamonds,Western Storm,Yorkshire Diamonds,bat,Western Storm,"Headingley, Leeds"
11893,993669,2016,2016-08-14,Women's Cricket Super League,female,T20,Southern Vipers,Loughborough Lightning,Southern Vipers,bat,Southern Vipers,"The Rose Bowl, Southampton"
11898,993663,2016,2016-08-12,Women's Cricket Super League,female,T20,Loughborough Lightning,Surrey Stars,Surrey Stars,field,Loughborough Lightning,"Haslegrave Ground, Loughborough"
11899,993665,2016,2016-08-12,Women's Cricket Super League,female,T20,Southern Vipers,Western Storm,Southern Vipers,bat,Western Storm,"County Ground, Taunton"
11900,962017,2016,2016-08-11,South Africa Women in Ireland ODI Series,female,ODI,Ireland,South Africa,South Africa,bat,Ireland,"The Hills Cricket Club Ground, Dublin"
11904,993661,2016,2016-08-09,Women's Cricket Super League,female,T20,Lancashire Thunder,Surrey Stars,Surrey Stars,field,Surrey Stars,"Woodbridge Road, Guildford"
11907,993659,2016,2016-08-08,Women's Cricket Super League,female,T20,Southern Vipers,Yorkshire Diamonds,Southern Vipers,bat,Southern Vipers,"The Rose Bowl, Southampton"
11909,993657,2016,2016-08-07,Women's Cricket Super League,female,T20,Surrey Stars,Western Storm,Surrey Stars,bat,Western Storm,"County Ground, Bristol"
11919,993655,2016,2016-08-05,Women's Cricket Super League,female,T20,Loughborough Lightning,Western Storm,Loughborough Lightning,bat,Loughborough Lightning,"Haslegrave Ground, Loughborough"
11920,993653,2016,2016-08-05,Women's Cricket Super League,female,T20,Southern Vipers,Lancashire Thunder,Southern Vipers,bat,Southern Vipers,"Stanley Park, Blackpool"
11923,993651,2016,2016-08-04,Women's Cricket Super League,female,T20,Yorkshire Diamonds,Surrey Stars,Yorkshire Diamonds,bat,Surrey Stars,"Kennington Oval, London"
11925,993649,2016,2016-08-03,Women's Cricket Super League,female,T20,Lancashire Thunder,Loughborough Lightning,Loughborough Lightning,field,Lancashire Thunder,"Haslegrave Ground, Loughborough"
11942,993645,2016,2016-07-31,Women's Cricket Super League,female,T20,Surrey Stars,Southern Vipers,Surrey Stars,bat,Southern Vipers,"The Rose Bowl, Southampton"
11944,993647,2016,2016-07-31,Women's Cricket Super League,female,T20,Lancashire Thunder,Western Storm,Lancashire Thunder,bat,Western Storm,"County Ground, Taunton"
11950,993643,2016,2016-07-30,Women's Cricket Super League,female,T20,Loughborough Lightning,Yorkshire Diamonds,Loughborough Lightning,bat,Loughborough Lightning,"Headingley, Leeds"
12020,1033707,2016,2016-07-15,ICC Women's World Cup Qualifying Series Europe Region,female,ODM,Netherlands,Scotland,Netherlands,bat,Scotland,"Garon Park, Southend-on-Sea"
12051,946555,2016,2016-07-07,Pakistan Women in England T20I Series,female,T20,England,Pakistan,England,bat,England,"County Ground, Chelmsford"
12061,946553,2016,2016-07-05,Pakistan Women in England T20I Series,female,T20,England,Pakistan,England,bat,England,"The Rose Bowl, Southampton"
12065,946551,2016,2016-07-03,Pakistan Women in England T20I Series,female,T20,England,Pakistan,England,bat,England,"County Ground, Bristol"
12087,946549,2016,2016-06-27,ICC Women's Championship,female,ODI,England,Pakistan,England,bat,England,"County Ground, Taunton"
12108,946547,2016,2016-06-22,ICC Women's Championship,female,ODI,England,Pakistan,Pakistan,field,England,"County Ground, New Road, Worcester"
12113,946545,2016,2016-06-21,ICC Women's Championship,female,ODI,England,Pakistan,England,field,England,"Grace Road, Leicester"
12346,951419,2016,2016-04-03,Women's World T20,female,T20,Australia,West Indies,Australia,bat,West Indies,"Eden Gardens, Kolkata"
12349,951417,2016,2016-03-31,Women's World T20,female,T20,New Zealand,West Indies,New Zealand,field,West Indies,"Wankhede Stadium, Mumbai"
12351,951415,2016,2016-03-30,Women's World T20,female,T20,Australia,England,England,field,Australia,"Feroz Shah Kotla, Delhi"
12354,951413,2016,2016-03-28,Women's World T20,female,T20,South Africa,Sri Lanka,Sri Lanka,bat,Sri Lanka,"M Chinnaswamy Stadium, Bengaluru"
12357,951411,2016,2016-03-27,Women's World T20,female,T20,England,Pakistan,England,bat,England,"MA Chidambaram Stadium, Chepauk, Chennai"
12358,951409,2016,2016-03-27,Women's World T20,female,T20,India,West Indies,India,field,West Indies,"Punjab Cricket Association Stadium, Mohali, Chandigarh"
12360,951405,2016,2016-03-26,Women's World T20,female,T20,Australia,Ireland,Australia,field,Australia,"Feroz Shah Kotla, Delhi"
12363,951407,2016,2016-03-26,Women's World T20,female,T20,New Zealand,South Africa,New Zealand,field,New Zealand,"M Chinnaswamy Stadium, Bengaluru"
12368,951401,2016,2016-03-24,Women's World T20,female,T20,Australia,Sri Lanka,Sri Lanka,bat,Australia,"Feroz Shah Kotla, Delhi"
12369,951403,2016,2016-03-24,Women's World T20,female,T20,Bangladesh,Pakistan,Bangladesh,bat,Pakistan,"Feroz Shah Kotla, Delhi"
12370,951399,2016,2016-03-24,Women's World T20,female,T20,England,West Indies,West Indies,bat,England,"Himachal Pradesh Cricket Association Stadium, Dharmasala"
12371,951397,2016,2016-03-23,Women's World T20,female,T20,Ireland,South Africa,South Africa,bat,South Africa,"MA Chidambaram Stadium, Chepauk, Chennai"
12375,951395,2016,2016-03-22,Women's World T20,female,T20,India,England,England,field,England,"Himachal Pradesh Cricket Association Stadium, Dharmasala"
12376,951393,2016,2016-03-21,Women's World T20,female,T20,Australia,New Zealand,Australia,bat,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur"
12380,951389,2016,2016-03-20,Women's World T20,female,T20,Bangladesh,West Indies,West Indies,bat,West Indies,"MA Chidambaram Stadium, Chepauk, Chennai"
